...1,Start,End,taxa,SubjectID,timediff,Bodysite,name,sample_id1,sample_id2,dist,jaccard,asv_number
1477,69-063-6025,69-063-6035,Rothia,69-063,56,Skin,69-063-6025_69-063-6035,69-063-6035,69-063-6025,0.962369692346809,0.25,4
1478,69-063-6035,69-063-6043,Rothia,69-063,173,Skin,69-063-6035_69-063-6043,69-063-6035,69-063-6043,0.9954545454545455,0.3333333333333333,3
1479,70-1010-6021,70-1010-6023,Rothia,70-1010,14,Skin,70-1010-6021_70-1010-6023,70-1010-6021,70-1010-6023,1,0,2
1480,70-1010-6024,70-1010-6026,Rothia,70-1010,10,Skin,70-1010-6024_70-1010-6026,70-1010-6024,70-1010-6026,1,0,2
1481,70-1010-6026,70-1010-2032,Rothia,70-1010,344,Skin,70-1010-2032_70-1010-6026,70-1010-6026,70-1010-2032,1,0,2
1482,69-022-03,69-022-08,Rothia,69-022,777,Skin,69-022-03_69-022-08,69-022-03,69-022-08,0.998624168768631,0.25,4
1483,69-034-01,69-034-12,Rothia,69-034,1047,Skin,69-034-01_69-034-12,69-034-01,69-034-12,0.6231884057971014,0.5,2
1484,70-1006-2012,70-1006-14,Rothia,70-1006,605,Skin,70-1006-14_70-1006-2012,70-1006-2012,70-1006-14,1,0,2
1485,69-053-4012,69-053-4014,Rothia,69-053,6,Skin,69-053-4012_69-053-4014,69-053-4012,69-053-4014,1,0,2
1486,69-053-4014,69-053-1011,Rothia,69-053,42,Skin,69-053-1011_69-053-4014,69-053-1011,69-053-4014,1,0,2
1487,69-053-1011,69-053-1035,Rothia,69-053,309,Skin,69-053-1011_69-053-1035,69-053-1011,69-053-1035,0.16071428571428573,0.5,2
1488,69-053-1035,69-053-6014,Rothia,69-053,25,Skin,69-053-1035_69-053-6014,69-053-6014,69-053-1035,0.8660287081339713,0.5,2
1489,69-053-6014,69-053-6022,Rothia,69-053,203,Skin,69-053-6014_69-053-6022,69-053-6014,69-053-6022,0.8333333333333334,0.3333333333333333,3
1490,69-053-6022,69-053-6025,Rothia,69-053,16,Skin,69-053-6022_69-053-6025,69-053-6025,69-053-6022,0.9322033898305084,0.3333333333333333,3
1491,69-053-6025,69-053-6032,Rothia,69-053,250,Skin,69-053-6025_69-053-6032,69-053-6025,69-053-6032,1,0,2
1492,69-053-3013,69-053-2031,Rothia,69-053,98,Skin,69-053-2031_69-053-3013,69-053-3013,69-053-2031,0.7697841726618705,0.5,2
1493,69-053-8022,69-053-8025,Rothia,69-053,21,Skin,69-053-8022_69-053-8025,69-053-8022,69-053-8025,0.7419354838709677,0.5,2
1494,69-027-2014,69-027-07,Rothia,69-027,194,Skin,69-027-07_69-027-2014,69-027-2014,69-027-07,0.5813953488372093,0.6666666666666666,3
1495,69-027-07,69-027-12,Rothia,69-027,504,Skin,69-027-07_69-027-12,69-027-07,69-027-12,0.3090909090909091,0.6666666666666666,3
1496,69-027-12,69-027-14,Rothia,69-027,408,Skin,69-027-12_69-027-14,69-027-12,69-027-14,0.6,0.5,2
1497,69-071-02,69-071-05,Rothia,69-071,273,Skin,69-071-02_69-071-05,69-071-05,69-071-02,0.9941134982638888,0.4,5
1498,69-037-1023,69-037-06,Rothia,69-037,207,Skin,69-037-06_69-037-1023,69-037-06,69-037-1023,0.4594594594594595,1,1
1499,69-037-06,69-037-1033,Rothia,69-037,13,Skin,69-037-06_69-037-1033,69-037-06,69-037-1033,0.6301369863013698,0.5,2
1500,69-037-1036,69-037-14,Rothia,69-037,603,Skin,69-037-1036_69-037-14,69-037-1036,69-037-14,1,0,3
1501,69-037-15,69-037-17,Rothia,69-037,400,Skin,69-037-15_69-037-17,69-037-17,69-037-15,0.8928571428571429,0.3333333333333333,3
1502,69-001-62,69-001-66,Rothia,69-001,116,Skin,69-001-62_69-001-66,69-001-62,69-001-66,0.36363636363636365,0.5,2
1503,69-001-68,69-001-71,Rothia,69-001,58,Skin,69-001-68_69-001-71,69-001-71,69-001-68,0.35714285714285715,1,1
1504,69-001-71,69-001-73,Rothia,69-001,72,Skin,69-001-71_69-001-73,69-001-71,69-001-73,1,0,2
1505,69-001-76,69-001-82,Rothia,69-001,117,Skin,69-001-76_69-001-82,69-001-82,69-001-76,0.23076923076923078,1,1
1506,69-001-82,69-001-84,Rothia,69-001,52,Skin,69-001-82_69-001-84,69-001-82,69-001-84,1,0,4
1507,69-001-1015,69-001-6023,Rothia,69-001,21,Skin,69-001-1015_69-001-6023,69-001-6023,69-001-1015,1,0,2
1508,69-001-6023,69-001-6033,Rothia,69-001,78,Skin,69-001-6023_69-001-6033,69-001-6023,69-001-6033,1,0,3
1509,69-001-6033,69-001-6037,Rothia,69-001,29,Skin,69-001-6033_69-001-6037,69-001-6037,69-001-6033,0.38461538461538464,0.3333333333333333,3
1510,69-001-6037,69-001-7011,Rothia,69-001,216,Skin,69-001-6037_69-001-7011,69-001-7011,69-001-6037,0.8181818181818182,0.5,2
1511,69-001-7011,69-001-7020,Rothia,69-001,63,Skin,69-001-7011_69-001-7020,69-001-7011,69-001-7020,0.9236641221374046,1,1
1512,69-001-7022,69-001-7035,Rothia,69-001,92,Skin,69-001-7022_69-001-7035,69-001-7035,69-001-7022,0.8064516129032258,0.3333333333333333,3
1513,69-001-7036,69-001-7038,Rothia,69-001,11,Skin,69-001-7036_69-001-7038,69-001-7036,69-001-7038,0.6756756756756757,0.3333333333333333,3
1514,69-001-7043,69-001-7049,Rothia,69-001,127,Skin,69-001-7043_69-001-7049,69-001-7043,69-001-7049,1,0,3
1515,69-001-7050,69-001-7054,Rothia,69-001,48,Skin,69-001-7050_69-001-7054,69-001-7050,69-001-7054,1,0,2
1516,69-001-7056,69-001-7060,Rothia,69-001,42,Skin,69-001-7056_69-001-7060,69-001-7056,69-001-7060,0.6190476190476191,0.5,2
1517,69-001-7066,69-001-7070,Rothia,69-001,98,Skin,69-001-7066_69-001-7070,69-001-7066,69-001-7070,0.9946737683089214,0.25,4
1518,69-001-7070,69-001-7072,Rothia,69-001,10,Skin,69-001-7070_69-001-7072,69-001-7070,69-001-7072,0.9272727272727272,0.3333333333333333,3
1519,69-074-6014,69-074-6025,Rothia,69-074,67,Skin,69-074-6014_69-074-6025,69-074-6025,69-074-6014,1,0,3
1520,69-074-6025,69-074-6032,Rothia,69-074,80,Skin,69-074-6025_69-074-6032,69-074-6025,69-074-6032,0.9849065104753323,0.5,2
1521,69-074-6032,69-074-10,Rothia,69-074,869,Skin,69-074-10_69-074-6032,69-074-6032,69-074-10,0.7476459510357816,0.5,2
1522,69-021-4011,69-021-2011,Rothia,69-021,98,Skin,69-021-2011_69-021-4011,69-021-2011,69-021-4011,0.48148148148148145,1,2
1523,69-021-2011,69-021-10,Rothia,69-021,974,Skin,69-021-10_69-021-2011,69-021-2011,69-021-10,0.48314606741573035,1,2
1524,69-045-02,69-045-06,Rothia,69-045,412,Skin,69-045-02_69-045-06,69-045-06,69-045-02,0.7872340425531915,0.3333333333333333,3
1525,69-045-06,69-045-08,Rothia,69-045,198,Skin,69-045-06_69-045-08,69-045-06,69-045-08,1,0,2
1526,69-043-05,69-043-8013,Rothia,69-043,371,Skin,69-043-05_69-043-8013,69-043-05,69-043-8013,1,0,2
1527,69-043-12,69-043-14,Rothia,69-043,370,Skin,69-043-12_69-043-14,69-043-14,69-043-12,0.21739130434782608,1,1
1528,70-1002-06,70-1002-09,Rothia,70-1002,412,Skin,70-1002-06_70-1002-09,70-1002-09,70-1002-06,0.8176609369733738,0.3333333333333333,3
1529,70-1002-09,70-1002-12,Rothia,70-1002,308,Skin,70-1002-09_70-1002-12,70-1002-09,70-1002-12,1,0,2
1530,70-1002-2012,70-1002-15,Rothia,70-1002,336,Skin,70-1002-15_70-1002-2012,70-1002-2012,70-1002-15,1,0,2
1531,69-047-02,69-047-09,Rothia,69-047,848,Skin,69-047-02_69-047-09,69-047-02,69-047-09,1,0,3
1532,69-047-09,69-047-11,Rothia,69-047,337,Skin,69-047-09_69-047-11,69-047-09,69-047-11,1,0,3
1533,69-035-01,69-035-09,Rothia,69-035,595,Skin,69-035-01_69-035-09,69-035-01,69-035-09,0.9786516853932584,0.25,4
1534,69-035-09,69-035-13,Rothia,69-035,413,Skin,69-035-09_69-035-13,69-035-09,69-035-13,0.6626506024096386,0.3333333333333333,3
1535,69-100-6014,69-100-6021,Rothia,69-100,133,Skin,69-100-6014_69-100-6021,69-100-6014,69-100-6021,1,0,5
1536,69-100-6021,69-100-6031,Rothia,69-100,203,Skin,69-100-6021_69-100-6031,69-100-6021,69-100-6031,0.9111111111111111,0.25,4
1537,69-100-6034,69-100-03,Rothia,69-100,49,Skin,69-100-03_69-100-6034,69-100-6034,69-100-03,0.6842105263157895,0.25,4
1538,70-1001-12,70-1001-2023,Rothia,70-1001,169,Skin,70-1001-12_70-1001-2023,70-1001-12,70-1001-2023,0.36727272727272725,0.6666666666666666,3
1539,70-1001-2023,70-1001-2031,Rothia,70-1001,369,Skin,70-1001-2023_70-1001-2031,70-1001-2023,70-1001-2031,0.625,0.6666666666666666,3
1540,69-114-01,69-114-6013,Rothia,69-114,60,Skin,69-114-01_69-114-6013,69-114-6013,69-114-01,0.8919986829107672,0.25,4
1541,69-114-6016,69-114-6023,Rothia,69-114,130,Skin,69-114-6016_69-114-6023,69-114-6016,69-114-6023,1,0,4
1542,69-064-6014,69-064-6024_2,Rothia,69-064,84,Skin,69-064-6014_69-064-6024_2,69-064-6024_2,69-064-6014,0.41353383458646614,0.6666666666666666,3
1543,69-064-6025,69-064-09,Rothia,69-064,367,Skin,69-064-09_69-064-6025,69-064-6025,69-064-09,0.5643044619422573,1,1
1544,69-058-05,69-058-09,Rothia,69-058,364,Skin,69-058-05_69-058-09,69-058-05,69-058-09,1,0,4
1545,69-058-09,69-058-11,Rothia,69-058,330,Skin,69-058-09_69-058-11,69-058-09,69-058-11,0.014925373134328358,1,1
1546,69-111-6013,69-111-03,Rothia,69-111,234,Skin,69-111-03_69-111-6013,69-111-6013,69-111-03,1,0,2
1547,69-111-05,69-111-06,Rothia,69-111,89,Skin,69-111-05_69-111-06,69-111-06,69-111-05,0.7777777777777778,1,2
1548,69-036-1012,69-036-07,Rothia,69-036,433,Skin,69-036-07_69-036-1012,69-036-07,69-036-1012,1,0,2
1549,69-036-08,69-036-13,Rothia,69-036,576,Skin,69-036-08_69-036-13,69-036-08,69-036-13,0.8412698412698413,1,1
1550,69-069-1023,69-069-6011,Rothia,69-069,61,Skin,69-069-1023_69-069-6011,69-069-6011,69-069-1023,1,0,2
1551,69-069-6011,69-069-6013,Rothia,69-069,14,Skin,69-069-6011_69-069-6013,69-069-6013,69-069-6011,1,0,3
1552,69-069-6013,69-069-6015,Rothia,69-069,10,Skin,69-069-6013_69-069-6015,69-069-6013,69-069-6015,0.9853479853479854,0.5,2
1553,69-069-6015,69-069-6036,Rothia,69-069,190,Skin,69-069-6015_69-069-6036,69-069-6015,69-069-6036,0.8181818181818182,0.5,2
1554,69-069-6035_2,69-069-07,Rothia,69-069,168,Skin,69-069-07_69-069-6035_2,69-069-6035_2,69-069-07,0.9348534201954397,0.3333333333333333,3
1555,69-055-01,69-055-06,Rothia,69-055,817,Skin,69-055-01_69-055-06,69-055-01,69-055-06,0.7304347826086957,0.6666666666666666,3
1556,69-109-1011,69-109-1023,Rothia,69-109,179,Skin,69-109-1011_69-109-1023,69-109-1011,69-109-1023,0.9992352547557595,0.25,4
1557,69-109-1023,69-109-7011,Rothia,69-109,206,Skin,69-109-1023_69-109-7011,69-109-1023,69-109-7011,0.3333333333333333,1,1
1558,69-104-6012,69-104-6022,Rothia,69-104,174,Skin,69-104-6012_69-104-6022,69-104-6012,69-104-6022,0.43478260869565216,1,2
1559,69-080-06,69-080-08,Rothia,69-080,322,Skin,69-080-06_69-080-08,69-080-06,69-080-08,0.12643678160919541,1,1
1560,69-095-06,69-095-08,Rothia,69-095,377,Skin,69-095-06_69-095-08,69-095-06,69-095-08,0.9984365499869713,0.5,4
1561,69-123-6036,69-123-6038,Rothia,69-123,10,Skin,69-123-6036_69-123-6038,69-123-6038,69-123-6036,0.9741935483870968,0.3333333333333333,3
1562,69-123-6044,69-123-6051,Rothia,69-123,29,Skin,69-123-6044_69-123-6051,69-123-6051,69-123-6044,0.5625,0.3333333333333333,3
1563,69-123-6055,69-123-5021,Rothia,69-123,65,Skin,69-123-5021_69-123-6055,69-123-5021,69-123-6055,0.8715596330275229,1,1
1564,69-123-5023,69-123-03,Rothia,69-123,91,Skin,69-123-03_69-123-5023,69-123-03,69-123-5023,0.6428571428571429,0.5,2
1565,69-099-03,69-099-06,Rothia,69-099,690,Skin,69-099-03_69-099-06,69-099-03,69-099-06,1,0,2
1566,69-097-05,69-097-07,Rothia,69-097,321,Skin,69-097-05_69-097-07,69-097-05,69-097-07,0.4,1,1
1567,69-122-03,69-122-05,Rothia,69-122,335,Skin,69-122-03_69-122-05,69-122-03,69-122-05,1,0,2
1568,69-122-05,69-122-2024,Rothia,69-122,22,Skin,69-122-05_69-122-2024,69-122-05,69-122-2024,0.6410256410256411,1,1
1569,69-122-2025,69-122-06,Rothia,69-122,149,Skin,69-122-06_69-122-2025,69-122-06,69-122-2025,1,0,2
1570,69-028-1023,69-028-6015,Unclassified_Carnobacteriaceae,70-1014,104,Skin,69-028-1023_69-028-6015,69-028-6015,69-028-1023,0.7441860465116279,1,1
1571,69-028-6015,70-1014-1031,Unclassified_Carnobacteriaceae,70-1014,716,Skin,69-028-6015_70-1014-1031,69-028-6015,70-1014-1031,1,0,2
1572,70-1014-1031,70-1014-13,Unclassified_Carnobacteriaceae,70-1014,334,Skin,70-1014-1031_70-1014-13,70-1014-13,70-1014-1031,1,0,2
1573,70-1012-14,70-1012-17,Unclassified_Carnobacteriaceae,70-1012,462,Skin,70-1012-14_70-1012-17,70-1012-14,70-1012-17,0.2413793103448276,1,1
1574,69-032-10,69-032-11,Unclassified_Carnobacteriaceae,69-032,229,Skin,69-032-10_69-032-11,69-032-10,69-032-11,0.14473684210526316,1,1
1575,69-023-1011,69-023-1013,Unclassified_Carnobacteriaceae,69-023,8,Skin,69-023-1011_69-023-1013,69-023-1013,69-023-1011,0.07692307692307693,1,1
1576,69-023-1013,69-023-6014,Unclassified_Carnobacteriaceae,69-023,387,Skin,69-023-1013_69-023-6014,69-023-6014,69-023-1013,0.9838492597577388,1,1
1577,69-023-6016,69-023-6031,Unclassified_Carnobacteriaceae,69-023,129,Skin,69-023-6016_69-023-6031,69-023-6016,69-023-6031,0.4576271186440678,1,1
1578,69-023-6035,69-023-07,Unclassified_Carnobacteriaceae,69-023,305,Skin,69-023-07_69-023-6035,69-023-6035,69-023-07,0.7391304347826086,1,1
1579,69-107-6032,69-107-6034,Unclassified_Carnobacteriaceae,69-107,13,Skin,69-107-6032_69-107-6034,69-107-6032,69-107-6034,0.9961162893919219,1,1
1580,69-107-6034,69-107-6036,Unclassified_Carnobacteriaceae,69-107,10,Skin,69-107-6034_69-107-6036,69-107-6034,69-107-6036,0.37254901960784315,1,1
1581,69-107-6036,69-107-04,Unclassified_Carnobacteriaceae,69-107,281,Skin,69-107-04_69-107-6036,69-107-6036,69-107-04,0.6842105263157895,1,1
1582,70-1011-06,70-1011-11,Unclassified_Carnobacteriaceae,70-1011,918,Skin,70-1011-06_70-1011-11,70-1011-06,70-1011-11,0.09090909090909091,1,1
1583,70-1005-6026,70-1005-6032,Unclassified_Carnobacteriaceae,70-1005,81,Skin,70-1005-6026_70-1005-6032,70-1005-6026,70-1005-6032,0.2727272727272727,1,1
1584,70-1005-6033,70-1005-6036,Unclassified_Carnobacteriaceae,70-1005,21,Skin,70-1005-6033_70-1005-6036,70-1005-6036,70-1005-6033,0.12195121951219512,1,1
1585,70-1005-6036,70-1005-6054,Unclassified_Carnobacteriaceae,70-1005,156,Skin,70-1005-6036_70-1005-6054,70-1005-6036,70-1005-6054,0.1794871794871795,1,1
1586,70-1005-6054,70-1005-6056,Unclassified_Carnobacteriaceae,70-1005,63,Skin,70-1005-6054_70-1005-6056,70-1005-6056,70-1005-6054,0.4074074074074074,1,1
1587,70-1005-1031,70-1005-1035,Unclassified_Carnobacteriaceae,70-1005,35,Skin,70-1005-1031_70-1005-1035,70-1005-1035,70-1005-1031,0.14285714285714285,1,1
1588,70-1008-06,70-1008-2022,Unclassified_Carnobacteriaceae,70-1008,555,Skin,70-1008-06_70-1008-2022,70-1008-06,70-1008-2022,0.7789473684210526,1,1
1589,70-1008-2022,70-1008-13,Unclassified_Carnobacteriaceae,70-1008,264,Skin,70-1008-13_70-1008-2022,70-1008-2022,70-1008-13,0.024390243902439025,1,1
1590,70-1008-14,70-1008-6013,Unclassified_Carnobacteriaceae,70-1008,62,Skin,70-1008-14_70-1008-6013,70-1008-14,70-1008-6013,0.14893617021276595,1,1
1591,70-1008-6013,70-1008-6021,Unclassified_Carnobacteriaceae,70-1008,52,Skin,70-1008-6013_70-1008-6021,70-1008-6021,70-1008-6013,0.38461538461538464,1,1
1592,70-1008-6022,70-1008-6025,Unclassified_Carnobacteriaceae,70-1008,23,Skin,70-1008-6022_70-1008-6025,70-1008-6022,70-1008-6025,0.2413793103448276,1,1
1593,70-1008-6025,70-1008-6031,Unclassified_Carnobacteriaceae,70-1008,81,Skin,70-1008-6025_70-1008-6031,70-1008-6031,70-1008-6025,0.6363636363636364,1,1
1594,69-026-2014,69-026-1025,Unclassified_Carnobacteriaceae,69-026,512,Skin,69-026-1025_69-026-2014,69-026-2014,69-026-1025,1,0,3
1595,69-026-1025,69-026-2052,Unclassified_Carnobacteriaceae,69-026,273,Skin,69-026-1025_69-026-2052,69-026-1025,69-026-2052,0.7419354838709677,1,1
1596,69-026-2052,69-026-2055,Unclassified_Carnobacteriaceae,69-026,34,Skin,69-026-2052_69-026-2055,69-026-2052,69-026-2055,0.4594594594594595,1,1
1597,69-026-12,69-026-2063,Unclassified_Carnobacteriaceae,69-026,152,Skin,69-026-12_69-026-2063,69-026-2063,69-026-12,0.9,1,1
1598,70-1004-13,70-1004-15,Unclassified_Carnobacteriaceae,70-1004,278,Skin,70-1004-13_70-1004-15,70-1004-13,70-1004-15,0.23809523809523808,1,1
1599,69-063-1011,69-063-6014,Unclassified_Carnobacteriaceae,69-063,89,Skin,69-063-1011_69-063-6014,69-063-1011,69-063-6014,0.9925853658536585,0.5,2
1600,69-063-6014,69-063-6022,Unclassified_Carnobacteriaceae,69-063,49,Skin,69-063-6014_69-063-6022,69-063-6022,69-063-6014,0.968040370058873,1,1
1601,69-063-6022,69-063-6035,Unclassified_Carnobacteriaceae,69-063,73,Skin,69-063-6022_69-063-6035,69-063-6035,69-063-6022,0.43614457831325304,1,1
1602,69-063-6035,69-063-11,Unclassified_Carnobacteriaceae,69-063,652,Skin,69-063-11_69-063-6035,69-063-6035,69-063-11,0.9866666666666667,1,1
1603,69-063-2012,69-063-2015,Unclassified_Carnobacteriaceae,69-063,31,Skin,69-063-2012_69-063-2015,69-063-2012,69-063-2015,0.6,1,1
1604,69-048-11,69-048-13,Unclassified_Carnobacteriaceae,69-048,197,Skin,69-048-11_69-048-13,69-048-11,69-048-13,0.1,1,1
1605,70-1010-6021,70-1010-6023,Unclassified_Carnobacteriaceae,70-1010,14,Skin,70-1010-6021_70-1010-6023,70-1010-6021,70-1010-6023,0.6470588235294118,1,1
1606,70-1010-6024,70-1010-2032,Unclassified_Carnobacteriaceae,70-1010,354,Skin,70-1010-2032_70-1010-6024,70-1010-6024,70-1010-2032,0.12,1,1
1607,70-1010-2043,70-1010-14,Unclassified_Carnobacteriaceae,70-1010,92,Skin,70-1010-14_70-1010-2043,70-1010-2043,70-1010-14,0.45454545454545453,1,1
1608,69-022-03,69-022-09,Unclassified_Carnobacteriaceae,69-022,899,Skin,69-022-03_69-022-09,69-022-03,69-022-09,0.9969147705360586,1,1
1609,69-022-09,69-022-11,Unclassified_Carnobacteriaceae,69-022,337,Skin,69-022-09_69-022-11,69-022-09,69-022-11,0.8545454545454545,1,1
1610,69-034-01,69-034-12,Unclassified_Carnobacteriaceae,69-034,1047,Skin,69-034-01_69-034-12,69-034-01,69-034-12,1,0,2
1611,70-1006-15,70-1006-16,Unclassified_Carnobacteriaceae,70-1006,522,Skin,70-1006-15_70-1006-16,70-1006-15,70-1006-16,0.38461538461538464,1,1
1612,69-053-6024,69-053-6032,Unclassified_Carnobacteriaceae,69-053,253,Skin,69-053-6024_69-053-6032,69-053-6032,69-053-6024,0.5833333333333334,1,1
1613,69-053-6036,69-053-3013,Unclassified_Carnobacteriaceae,69-053,58,Skin,69-053-3013_69-053-6036,69-053-6036,69-053-3013,0.8632478632478633,1,1
1614,69-053-3013,69-053-2031,Unclassified_Carnobacteriaceae,69-053,98,Skin,69-053-2031_69-053-3013,69-053-3013,69-053-2031,0.8632478632478633,1,1
1615,69-053-8022,69-053-8025,Unclassified_Carnobacteriaceae,69-053,21,Skin,69-053-8022_69-053-8025,69-053-8022,69-053-8025,0.9024390243902439,1,1
1616,69-073-09,69-073-13,Unclassified_Carnobacteriaceae,69-073,652,Skin,69-073-09_69-073-13,69-073-09,69-073-13,0.14285714285714285,1,1
1617,69-071-02,69-071-05,Unclassified_Carnobacteriaceae,69-071,273,Skin,69-071-02_69-071-05,69-071-05,69-071-02,0.9948151487826871,1,1
1618,69-037-1023,69-037-1033,Unclassified_Carnobacteriaceae,69-037,220,Skin,69-037-1023_69-037-1033,69-037-1033,69-037-1023,0.5151515151515151,1,1
1619,69-037-1036,69-037-15,Unclassified_Carnobacteriaceae,69-037,721,Skin,69-037-1036_69-037-15,69-037-1036,69-037-15,0.9562243502051984,1,1
1620,69-001-60,69-001-70,Unclassified_Carnobacteriaceae,69-001,236,Skin,69-001-60_69-001-70,69-001-60,69-001-70,0.6,1,1
1621,69-001-71,69-001-82,Unclassified_Carnobacteriaceae,69-001,262,Skin,69-001-71_69-001-82,69-001-82,69-001-71,0.2222222222222222,1,1
1622,69-001-6015,69-001-6033,Unclassified_Carnobacteriaceae,69-001,119,Skin,69-001-6015_69-001-6033,69-001-6015,69-001-6033,0.6,1,1
1623,69-001-6033,69-001-7035,Unclassified_Carnobacteriaceae,69-001,408,Skin,69-001-6033_69-001-7035,69-001-7035,69-001-6033,0.5294117647058824,1,1
1624,69-001-7035,69-001-7038,Unclassified_Carnobacteriaceae,69-001,25,Skin,69-001-7035_69-001-7038,69-001-7035,69-001-7038,0.07142857142857142,1,1
1625,69-001-7038,69-001-7040,Unclassified_Carnobacteriaceae,69-001,45,Skin,69-001-7038_69-001-7040,69-001-7040,69-001-7038,0.16666666666666666,1,1
1626,69-001-7040,69-001-7042,Unclassified_Carnobacteriaceae,69-001,61,Skin,69-001-7040_69-001-7042,69-001-7040,69-001-7042,0.5,1,1
1627,69-001-7043,69-001-7047,Unclassified_Carnobacteriaceae,69-001,78,Skin,69-001-7043_69-001-7047,69-001-7047,69-001-7043,0.4,1,1
1628,69-001-7049,69-001-7053,Unclassified_Carnobacteriaceae,69-001,40,Skin,69-001-7049_69-001-7053,69-001-7049,69-001-7053,0.14285714285714285,1,1
1629,69-001-7053,69-001-7061,Unclassified_Carnobacteriaceae,69-001,113,Skin,69-001-7053_69-001-7061,69-001-7061,69-001-7053,0.8888888888888888,1,1
1630,69-001-7061,69-001-7064,Unclassified_Carnobacteriaceae,69-001,33,Skin,69-001-7061_69-001-7064,69-001-7061,69-001-7064,0.6721311475409836,1,1
1631,69-001-7066,69-001-7071,Unclassified_Carnobacteriaceae,69-001,105,Skin,69-001-7066_69-001-7071,69-001-7066,69-001-7071,0.9895287958115183,1,1
1632,69-001-7072,69-001-7076,Unclassified_Carnobacteriaceae,69-001,56,Skin,69-001-7072_69-001-7076,69-001-7076,69-001-7072,0.3793103448275862,1,1
1633,69-074-6014,69-074-6025,Unclassified_Carnobacteriaceae,69-074,67,Skin,69-074-6014_69-074-6025,69-074-6025,69-074-6014,0.9278445883441259,1,1
1634,69-074-6025,69-074-6035,Unclassified_Carnobacteriaceae,69-074,100,Skin,69-074-6025_69-074-6035,69-074-6025,69-074-6035,0.7081967213114754,1,1
1635,69-074-6035,69-074-07,Unclassified_Carnobacteriaceae,69-074,302,Skin,69-074-07_69-074-6035,69-074-6035,69-074-07,0.9453551912568307,1,1
1636,69-074-07,69-074-10,Unclassified_Carnobacteriaceae,69-074,547,Skin,69-074-07_69-074-10,69-074-07,69-074-10,0.9682539682539683,1,1
1637,69-021-2011,69-021-10,Unclassified_Carnobacteriaceae,69-021,974,Skin,69-021-10_69-021-2011,69-021-2011,69-021-10,0.3055555555555556,1,1
1638,69-045-02,69-045-06,Unclassified_Carnobacteriaceae,69-045,412,Skin,69-045-02_69-045-06,69-045-06,69-045-02,0.9545454545454546,1,1
1639,69-045-06,69-045-09,Unclassified_Carnobacteriaceae,69-045,316,Skin,69-045-06_69-045-09,69-045-06,69-045-09,0.9634703196347032,1,1
1640,69-043-8013,69-043-11,Unclassified_Carnobacteriaceae,69-043,180,Skin,69-043-11_69-043-8013,69-043-11,69-043-8013,0.1111111111111111,1,1
1641,70-1002-06,70-1002-09,Unclassified_Carnobacteriaceae,70-1002,412,Skin,70-1002-06_70-1002-09,70-1002-09,70-1002-06,0.9771005219733961,0.5,2
1642,69-035-01,69-035-13,Unclassified_Carnobacteriaceae,69-035,1008,Skin,69-035-01_69-035-13,69-035-01,69-035-13,0.8716707021791767,1,1
1643,69-035-13,69-035-16,Unclassified_Carnobacteriaceae,69-035,468,Skin,69-035-13_69-035-16,69-035-13,69-035-16,0.39473684210526316,1,1
1644,69-100-01,69-100-6014,Unclassified_Carnobacteriaceae,69-100,46,Skin,69-100-01_69-100-6014,69-100-6014,69-100-01,0.7419354838709677,1,1
1645,69-100-6014,69-100-6021,Unclassified_Carnobacteriaceae,69-100,133,Skin,69-100-6014_69-100-6021,69-100-6014,69-100-6021,0.8947368421052632,1,1
1646,69-100-6021,69-100-6032,Unclassified_Carnobacteriaceae,69-100,210,Skin,69-100-6021_69-100-6032,69-100-6021,69-100-6032,0.8,1,1
1647,69-100-6032,69-100-6034,Unclassified_Carnobacteriaceae,69-100,14,Skin,69-100-6032_69-100-6034,69-100-6034,69-100-6032,0.3333333333333333,1,1
1648,69-100-6035,69-100-03,Unclassified_Carnobacteriaceae,69-100,46,Skin,69-100-03_69-100-6035,69-100-6035,69-100-03,0.7241379310344828,1,1
1649,70-1001-12,70-1001-2023,Unclassified_Carnobacteriaceae,70-1001,169,Skin,70-1001-12_70-1001-2023,70-1001-12,70-1001-2023,0.18407960199004975,1,1
1650,70-1001-2023,70-1001-2031,Unclassified_Carnobacteriaceae,70-1001,369,Skin,70-1001-2023_70-1001-2031,70-1001-2023,70-1001-2031,0.6666666666666666,1,1
1651,69-114-01,69-114-6032,Unclassified_Carnobacteriaceae,69-114,340,Skin,69-114-01_69-114-6032,69-114-01,69-114-6032,0.24271844660194175,1,1
1652,69-114-6036,69-114-5013,Unclassified_Carnobacteriaceae,69-114,445,Skin,69-114-5013_69-114-6036,69-114-6036,69-114-5013,0.2,1,1
1653,69-064-6014_2,69-064-6025,Unclassified_Carnobacteriaceae,69-064,81,Skin,69-064-6014_2_69-064-6025,69-064-6025,69-064-6014_2,0.9605263157894737,1,1
1654,69-064-6025,69-064-09,Unclassified_Carnobacteriaceae,69-064,367,Skin,69-064-09_69-064-6025,69-064-6025,69-064-09,0.21384928716904278,1,1
1655,69-040-02,69-040-08,Unclassified_Carnobacteriaceae,69-040,773,Skin,69-040-02_69-040-08,69-040-02,69-040-08,0.5384615384615384,1,1
1656,69-012-1011,69-012-11,Unclassified_Carnobacteriaceae,69-012,609,Skin,69-012-1011_69-012-11,69-012-1011,69-012-11,0.16129032258064516,1,1
